,subject,rt,trial_type,trial_index,time_elapsed,condition,assignment,responses,stimType,stimNum,categorization,numeric_categorization,order,Understood,group,trial_condition,exp.inf.1,spon.1,rc.1,exp.inf.2,spon.2,rc.2,spon.true,exp.inf.mean,rc.mean,spon.mean,Congruent,Congruence,numeric_categorization2,exp_group
122,13662,2500,survey-multi-choice,5,82022,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,2,0,group2,speaker_aware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,0,Knowledge
123,13662,3509,survey-multi-choice,7,99241,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,3,0,group2,speaker_unaware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,1,Knowledge
124,13662,2777,survey-multi-choice,9,116581,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,4,Yes,1,4,0,group2,speaker_aware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,0,Knowledge
125,13662,5392,survey-multi-choice,11,142389,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,5,Yes,1,5,0,group2,speaker_unaware,10,0,10,10,1,10,0,10,10,0.5,FALSE,incongruent,0,Knowledge
126,13662,2950,survey-multi-choice,13,170258,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,8,Yes,1,6,0,group2,speaker_unaware,10,0,10,10,1,10,0,10,10,0.5,FALSE,incongruent,0,Knowledge
127,13662,2630,survey-multi-choice,15,192107,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,7,0,group2,speaker_aware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,0,Knowledge
128,13662,2613,survey-multi-choice,17,264431,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,2,Yes,1,8,0,group2,speaker_unaware,10,0,10,10,1,10,0,10,10,0.5,FALSE,incongruent,0,Knowledge
129,15206,5856,survey-multi-choice,3,129487,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,1,0,group1,speaker_unaware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,1,Knowledge
130,15206,5036,survey-multi-choice,5,158809,Speaker Aware,4b,"{""Q0"":""No""}",belief,7,No,0,2,0,group1,speaker_aware,10,0,10,10,1,10,0,10,10,0.5,FALSE,incongruent,1,Knowledge
131,15206,3860,survey-multi-choice,7,212278,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,3,0,group1,speaker_aware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,0,Knowledge
132,15206,3594,survey-multi-choice,9,247200,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,4,0,group1,speaker_unaware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,1,Knowledge
133,15206,3226,survey-multi-choice,11,306509,Speaker Aware,4b,"{""Q0"":""No""}",belief,5,No,0,5,0,group1,speaker_aware,10,0,10,10,1,10,0,10,10,0.5,FALSE,incongruent,1,Knowledge
134,15206,3402,survey-multi-choice,13,339616,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,6,0,group1,speaker_unaware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,1,Knowledge
135,15206,3037,survey-multi-choice,15,352816,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,7,0,group1,speaker_unaware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,1,Knowledge
136,15206,3829,survey-multi-choice,17,386673,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,8,0,group1,speaker_aware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,0,Knowledge
137,15321,41607,survey-multi-choice,3,127970,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,1,0,group1,speaker_unaware,8,0,10,8,0,8,0,8,9,0,TRUE,congruent,1,Knowledge
138,15321,3306,survey-multi-choice,5,184007,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,2,0,group1,speaker_aware,8,0,10,8,0,8,0,8,9,0,TRUE,congruent,0,Knowledge
139,15321,3697,survey-multi-choice,7,231823,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,3,0,group1,speaker_unaware,8,0,10,8,0,8,0,8,9,0,TRUE,congruent,1,Knowledge
140,15321,3410,survey-multi-choice,9,312870,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,5,Yes,1,4,0,group1,speaker_aware,8,0,10,8,0,8,0,8,9,0,TRUE,congruent,0,Knowledge
141,15321,4171,survey-multi-choice,11,349679,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,5,0,group1,speaker_unaware,8,0,10,8,0,8,0,8,9,0,TRUE,congruent,1,Knowledge
142,15321,4322,survey-multi-choice,13,401183,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,6,0,group1,speaker_aware,8,0,10,8,0,8,0,8,9,0,TRUE,congruent,0,Knowledge
143,15321,3058,survey-multi-choice,15,426535,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,7,0,group1,speaker_unaware,8,0,10,8,0,8,0,8,9,0,TRUE,congruent,1,Knowledge
144,15321,20474,survey-multi-choice,17,472383,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,8,0,group1,speaker_aware,8,0,10,8,0,8,0,8,9,0,TRUE,congruent,0,Knowledge
145,15817,4057,survey-multi-choice,3,64368,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,2,Yes,1,1,0,group1,speaker_aware,13,1,10,14,1,10,1,13.5,10,1,FALSE,incongruent,1,Inference
146,15817,3101,survey-multi-choice,5,96874,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,8,Yes,1,2,0,group1,speaker_aware,13,1,10,14,1,10,1,13.5,10,1,FALSE,incongruent,1,Inference
147,15817,3184,survey-multi-choice,7,174096,Speaker Aware,4a,"{""Q0"":""No""}",belief,5,No,0,3,0,group1,speaker_aware,13,1,10,14,1,10,1,13.5,10,1,TRUE,congruent,0,Inference
148,15817,5658,survey-multi-choice,9,200218,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,3,No,0,4,0,group1,speaker_unaware,13,1,10,14,1,10,1,13.5,10,1,FALSE,incongruent,0,Inference
149,15817,2247,survey-multi-choice,11,228204,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,7,Yes,1,5,0,group1,speaker_aware,13,1,10,14,1,10,1,13.5,10,1,FALSE,incongruent,1,Inference
150,15817,2092,survey-multi-choice,13,248216,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,1,No,0,6,0,group1,speaker_unaware,13,1,10,14,1,10,1,13.5,10,1,FALSE,incongruent,0,Inference
151,15817,2819,survey-multi-choice,15,267182,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,6,No,0,7,0,group1,speaker_unaware,13,1,10,14,1,10,1,13.5,10,1,FALSE,incongruent,0,Inference
152,15817,3914,survey-multi-choice,17,295720,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,4,Yes,1,8,0,group1,speaker_unaware,13,1,10,14,1,10,1,13.5,10,1,TRUE,congruent,1,Inference
153,17243,4129,survey-multi-choice,3,24983,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,2,Yes,1,1,0,group1,speaker_aware,3,1,8,3,1,7,1,3,7.5,1,FALSE,incongruent,1,Inference
154,17243,1961,survey-multi-choice,5,43150,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,8,Yes,1,2,0,group1,speaker_aware,3,1,8,3,1,7,1,3,7.5,1,FALSE,incongruent,1,Inference
155,17243,1741,survey-multi-choice,7,108471,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,3,No,0,3,0,group1,speaker_unaware,3,1,8,3,1,7,1,3,7.5,1,FALSE,incongruent,0,Inference
156,17243,2003,survey-multi-choice,9,118476,Speaker Aware,4a,"{""Q0"":""No""}",belief,7,No,0,4,0,group1,speaker_aware,3,1,8,3,1,7,1,3,7.5,1,TRUE,congruent,0,Inference
157,17243,1562,survey-multi-choice,11,128372,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,6,Yes,1,5,0,group1,speaker_unaware,3,1,8,3,1,7,1,3,7.5,1,TRUE,congruent,1,Inference
158,17243,1608,survey-multi-choice,13,161489,Speaker Aware,4a,"{""Q0"":""No""}",belief,5,No,0,6,0,group1,speaker_aware,3,1,8,3,1,7,1,3,7.5,1,TRUE,congruent,0,Inference
159,17243,1246,survey-multi-choice,15,176329,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,4,Yes,1,7,0,group1,speaker_unaware,3,1,8,3,1,7,1,3,7.5,1,TRUE,congruent,1,Inference
160,17243,1312,survey-multi-choice,17,192363,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,1,No,0,8,0,group1,speaker_unaware,3,1,8,3,1,7,1,3,7.5,1,FALSE,incongruent,0,Inference
161,18404,3565,survey-multi-choice,3,303444,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,4,Yes,1,1,0,group1,speaker_unaware,15,0,10,16,0,10,0,15.5,10,0,FALSE,incongruent,0,Knowledge
162,18404,3790,survey-multi-choice,5,328491,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,2,0,group1,speaker_unaware,15,0,10,16,0,10,0,15.5,10,0,TRUE,congruent,1,Knowledge
163,18404,4206,survey-multi-choice,7,367539,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,5,Yes,1,3,0,group1,speaker_aware,15,0,10,16,0,10,0,15.5,10,0,TRUE,congruent,0,Knowledge
164,18404,3150,survey-multi-choice,9,404051,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,4,0,group1,speaker_unaware,15,0,10,16,0,10,0,15.5,10,0,TRUE,congruent,1,Knowledge
165,18404,2500,survey-multi-choice,11,436843,Speaker Aware,4b,"{""Q0"":""No""}",belief,8,No,0,5,0,group1,speaker_aware,15,0,10,16,0,10,0,15.5,10,0,FALSE,incongruent,1,Knowledge
166,18404,3054,survey-multi-choice,13,449843,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,6,0,group1,speaker_unaware,15,0,10,16,0,10,0,15.5,10,0,TRUE,congruent,1,Knowledge
167,18404,2854,survey-multi-choice,15,476803,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,7,0,group1,speaker_aware,15,0,10,16,0,10,0,15.5,10,0,TRUE,congruent,0,Knowledge
168,18404,2125,survey-multi-choice,17,490619,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,8,0,group1,speaker_aware,15,0,10,16,0,10,0,15.5,10,0,TRUE,congruent,0,Knowledge
169,18984,2797,survey-multi-choice,3,69038,Speaker Aware,4a,"{""Q0"":""No""}",belief,3,No,0,1,0,group2,speaker_aware,10,0,10,12,1,9,0,11,9.5,0.5,TRUE,congruent,0,Inference
170,18984,1509,survey-multi-choice,5,86533,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,2,0,group2,speaker_aware,10,0,10,12,1,9,0,11,9.5,0.5,TRUE,congruent,0,Inference
171,18984,1900,survey-multi-choice,7,108421,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,7,Yes,1,3,0,group2,speaker_unaware,10,0,10,12,1,9,0,11,9.5,0.5,TRUE,congruent,1,Inference
172,18984,1471,survey-multi-choice,9,134086,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,4,Yes,1,4,0,group2,speaker_aware,10,0,10,12,1,9,0,11,9.5,0.5,FALSE,incongruent,1,Inference
173,18984,3294,survey-multi-choice,11,167741,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,5,No,0,5,0,group2,speaker_unaware,10,0,10,12,1,9,0,11,9.5,0.5,FALSE,incongruent,0,Inference
174,18984,1445,survey-multi-choice,13,188445,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,2,Yes,1,6,0,group2,speaker_unaware,10,0,10,12,1,9,0,11,9.5,0.5,TRUE,congruent,1,Inference
175,18984,1726,survey-multi-choice,15,215574,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,7,0,group2,speaker_unaware,10,0,10,12,1,9,0,11,9.5,0.5,TRUE,congruent,1,Inference
176,18984,1700,survey-multi-choice,17,227933,Speaker Aware,4a,"{""Q0"":""No""}",belief,6,No,0,8,0,group2,speaker_aware,10,0,10,12,1,9,0,11,9.5,0.5,TRUE,congruent,0,Inference
177,19677,5127,survey-multi-choice,3,41050,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,1,0,group2,speaker_unaware,5,0,8,5,1,9,0,5,8.5,0.5,TRUE,congruent,1,Knowledge
178,19677,4514,survey-multi-choice,5,73874,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,4,Yes,1,2,0,group2,speaker_aware,5,0,8,5,1,9,0,5,8.5,0.5,TRUE,congruent,0,Knowledge
179,19677,4782,survey-multi-choice,7,97772,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,3,0,group2,speaker_unaware,5,0,8,5,1,9,0,5,8.5,0.5,TRUE,congruent,1,Knowledge
180,19677,3417,survey-multi-choice,9,136684,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,8,Yes,1,4,0,group2,speaker_unaware,5,0,8,5,1,9,0,5,8.5,0.5,FALSE,incongruent,0,Knowledge
181,19677,2804,survey-multi-choice,11,161920,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,5,0,group2,speaker_aware,5,0,8,5,1,9,0,5,8.5,0.5,TRUE,congruent,0,Knowledge
182,19677,3920,survey-multi-choice,13,201143,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,6,0,group2,speaker_unaware,5,0,8,5,1,9,0,5,8.5,0.5,TRUE,congruent,1,Knowledge
183,19677,5018,survey-multi-choice,15,224244,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,7,0,group2,speaker_aware,5,0,8,5,1,9,0,5,8.5,0.5,TRUE,congruent,0,Knowledge
184,19677,2184,survey-multi-choice,17,238438,Speaker Aware,4b,"{""Q0"":""No""}",belief,6,No,0,8,0,group2,speaker_aware,5,0,8,5,1,9,0,5,8.5,0.5,FALSE,incongruent,1,Knowledge
185,19699,4740,survey-multi-choice,3,34650,Speaker Aware,4a,"{""Q0"":""No""}",belief,4,No,0,1,0,group2,speaker_aware,6,0,10,7,1,8,0,6.5,9,0.5,TRUE,congruent,0,Inference
186,19699,3534,survey-multi-choice,5,53875,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,2,0,group2,speaker_unaware,6,0,10,7,1,8,0,6.5,9,0.5,FALSE,incongruent,0,Inference
187,19699,3474,survey-multi-choice,7,77508,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,2,No,0,3,0,group2,speaker_unaware,6,0,10,7,1,8,0,6.5,9,0.5,FALSE,incongruent,0,Inference
188,19699,2091,survey-multi-choice,9,93318,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,4,0,group2,speaker_unaware,6,0,10,7,1,8,0,6.5,9,0.5,TRUE,congruent,1,Inference
189,19699,1505,survey-multi-choice,11,104921,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,6,Yes,1,5,0,group2,speaker_aware,6,0,10,7,1,8,0,6.5,9,0.5,FALSE,incongruent,1,Inference
190,19699,1455,survey-multi-choice,13,121928,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,8,No,0,6,0,group2,speaker_unaware,6,0,10,7,1,8,0,6.5,9,0.5,FALSE,incongruent,0,Inference
191,19699,1467,survey-multi-choice,15,196785,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,3,Yes,1,7,0,group2,speaker_aware,6,0,10,7,1,8,0,6.5,9,0.5,FALSE,incongruent,1,Inference
192,19699,1610,survey-multi-choice,17,205408,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,8,0,group2,speaker_aware,6,0,10,7,1,8,0,6.5,9,0.5,TRUE,congruent,0,Inference
193,20764,19412,survey-multi-choice,3,276534,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,1,0,group1,speaker_unaware,6,0,10,5,1,9,1,5.5,9.5,0.5,TRUE,congruent,1,Knowledge
194,20764,27763,survey-multi-choice,5,329042,Speaker Aware,4b,"{""Q0"":""No""}",belief,7,No,0,2,0,group1,speaker_aware,6,0,10,5,1,9,1,5.5,9.5,0.5,FALSE,incongruent,1,Knowledge
195,20764,34654,survey-multi-choice,7,384748,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,3,0,group1,speaker_unaware,6,0,10,5,1,9,1,5.5,9.5,0.5,TRUE,congruent,1,Knowledge
196,20764,4189,survey-multi-choice,9,442478,Speaker Aware,4b,"{""Q0"":""No""}",belief,5,No,0,4,0,group1,speaker_aware,6,0,10,5,1,9,1,5.5,9.5,0.5,FALSE,incongruent,1,Knowledge
197,20764,31770,survey-multi-choice,11,497905,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,5,0,group1,speaker_aware,6,0,10,5,1,9,1,5.5,9.5,0.5,TRUE,congruent,0,Knowledge
198,20764,14697,survey-multi-choice,13,541582,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,6,0,group1,speaker_aware,6,0,10,5,1,9,1,5.5,9.5,0.5,TRUE,congruent,0,Knowledge
199,20764,1870,survey-multi-choice,15,565303,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,7,0,group1,speaker_unaware,6,0,10,5,1,9,1,5.5,9.5,0.5,TRUE,congruent,1,Knowledge
200,20764,1956,survey-multi-choice,17,597692,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,8,0,group1,speaker_unaware,6,0,10,5,1,9,1,5.5,9.5,0.5,TRUE,congruent,1,Knowledge
201,21276,7910,survey-multi-choice,3,107452,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,1,0,group1,speaker_unaware,11,0,10,11,1,9,0,11,9.5,0.5,TRUE,congruent,1,Knowledge
202,21276,3382,survey-multi-choice,5,130739,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,2,0,group1,speaker_unaware,11,0,10,11,1,9,0,11,9.5,0.5,TRUE,congruent,1,Knowledge
203,21276,4269,survey-multi-choice,7,180337,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,5,Yes,1,3,0,group1,speaker_aware,11,0,10,11,1,9,0,11,9.5,0.5,TRUE,congruent,0,Knowledge
204,21276,2490,survey-multi-choice,9,238631,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,4,0,group1,speaker_unaware,11,0,10,11,1,9,0,11,9.5,0.5,TRUE,congruent,1,Knowledge
205,21276,3153,survey-multi-choice,11,280204,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,5,0,group1,speaker_aware,11,0,10,11,1,9,0,11,9.5,0.5,TRUE,congruent,0,Knowledge
206,21276,2548,survey-multi-choice,13,318067,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,6,0,group1,speaker_aware,11,0,10,11,1,9,0,11,9.5,0.5,TRUE,congruent,0,Knowledge
207,21276,2229,survey-multi-choice,15,370819,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,7,0,group1,speaker_unaware,11,0,10,11,1,9,0,11,9.5,0.5,TRUE,congruent,1,Knowledge
208,21276,2644,survey-multi-choice,17,431660,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,8,0,group1,speaker_aware,11,0,10,11,1,9,0,11,9.5,0.5,TRUE,congruent,0,Knowledge
209,21285,4392,survey-multi-choice,3,62479,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,1,0,group2,speaker_aware,7,0,8,9,1,10,1,8,9,0.5,TRUE,congruent,0,Knowledge
210,21285,4902,survey-multi-choice,5,114645,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,2,0,group2,speaker_unaware,7,0,8,9,1,10,1,8,9,0.5,TRUE,congruent,1,Knowledge
211,21285,3955,survey-multi-choice,7,145745,Speaker Aware,4b,"{""Q0"":""No""}",belief,4,No,0,3,0,group2,speaker_aware,7,0,8,9,1,10,1,8,9,0.5,FALSE,incongruent,1,Knowledge
212,21285,6236,survey-multi-choice,9,181072,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,4,0,group2,speaker_aware,7,0,8,9,1,10,1,8,9,0.5,TRUE,congruent,0,Knowledge
213,21285,3531,survey-multi-choice,11,220375,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,5,0,group2,speaker_unaware,7,0,8,9,1,10,1,8,9,0.5,TRUE,congruent,1,Knowledge
214,21285,6701,survey-multi-choice,13,236785,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,6,0,group2,speaker_aware,7,0,8,9,1,10,1,8,9,0.5,TRUE,congruent,0,Knowledge
215,21285,2789,survey-multi-choice,15,277949,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,7,0,group2,speaker_unaware,7,0,8,9,1,10,1,8,9,0.5,TRUE,congruent,1,Knowledge
216,21285,37700,survey-multi-choice,17,368230,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,8,0,group2,speaker_unaware,7,0,8,9,1,10,1,8,9,0.5,TRUE,congruent,1,Knowledge
217,21475,27552,survey-multi-choice,3,134501,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,1,0,group2,speaker_unaware,7,1,9,9,1,10,1,8,9.5,1,TRUE,congruent,1,Inference
218,21475,4816,survey-multi-choice,5,163532,Speaker Aware,4a,"{""Q0"":""No""}",belief,3,No,0,2,0,group2,speaker_aware,7,1,9,9,1,10,1,8,9.5,1,TRUE,congruent,0,Inference
219,21475,10546,survey-multi-choice,7,199620,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,3,0,group2,speaker_unaware,7,1,9,9,1,10,1,8,9.5,1,FALSE,incongruent,0,Inference
220,21475,8648,survey-multi-choice,9,236427,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,2,Yes,1,4,0,group2,speaker_unaware,7,1,9,9,1,10,1,8,9.5,1,TRUE,congruent,1,Inference
221,21475,2389,survey-multi-choice,11,256391,Speaker Aware,4a,"{""Q0"":""No""}",belief,4,No,0,5,0,group2,speaker_aware,7,1,9,9,1,10,1,8,9.5,1,TRUE,congruent,0,Inference
222,21475,2415,survey-multi-choice,13,291095,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,6,Yes,1,6,0,group2,speaker_aware,7,1,9,9,1,10,1,8,9.5,1,FALSE,incongruent,1,Inference
223,21475,2603,survey-multi-choice,15,311289,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,7,0,group2,speaker_aware,7,1,9,9,1,10,1,8,9.5,1,TRUE,congruent,0,Inference
224,21475,2954,survey-multi-choice,17,348939,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,8,0,group2,speaker_unaware,7,1,9,9,1,10,1,8,9.5,1,TRUE,congruent,1,Inference
225,21566,6041,survey-multi-choice,3,201548,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,1,0,group1,speaker_aware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,0,Knowledge
226,21566,3020,survey-multi-choice,5,249652,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,5,Yes,1,2,0,group1,speaker_aware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,0,Knowledge
227,21566,4304,survey-multi-choice,7,329166,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,4,Yes,1,3,0,group1,speaker_unaware,9,1,10,9,1,9,1,9,9.5,1,FALSE,incongruent,0,Knowledge
228,21566,2565,survey-multi-choice,9,344932,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,4,0,group1,speaker_unaware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,1,Knowledge
229,21566,3600,survey-multi-choice,11,358785,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,5,0,group1,speaker_aware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,0,Knowledge
230,21566,3631,survey-multi-choice,13,383364,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,6,0,group1,speaker_unaware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,1,Knowledge
231,21566,4575,survey-multi-choice,15,444167,Speaker Aware,4b,"{""Q0"":""No""}",belief,2,No,0,7,0,group1,speaker_aware,9,1,10,9,1,9,1,9,9.5,1,FALSE,incongruent,1,Knowledge
232,21566,981,survey-multi-choice,17,452348,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,1,Yes,1,8,0,group1,speaker_unaware,9,1,10,9,1,9,1,9,9.5,1,FALSE,incongruent,0,Knowledge
233,22568,13842,survey-multi-choice,3,83765,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,2,No,0,1,0,group2,speaker_unaware,8,0,10,10,1,10,0,9,10,0.5,FALSE,incongruent,0,Inference
234,22568,7152,survey-multi-choice,5,95142,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,1,Yes,1,2,0,group2,speaker_aware,8,0,10,10,1,10,0,9,10,0.5,FALSE,incongruent,1,Inference
235,22568,4090,survey-multi-choice,7,114962,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,6,Yes,1,3,0,group2,speaker_aware,8,0,10,10,1,10,0,9,10,0.5,FALSE,incongruent,1,Inference
236,22568,2531,survey-multi-choice,9,148034,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,8,No,0,4,0,group2,speaker_unaware,8,0,10,10,1,10,0,9,10,0.5,FALSE,incongruent,0,Inference
237,22568,2387,survey-multi-choice,11,164555,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,5,0,group2,speaker_unaware,8,0,10,10,1,10,0,9,10,0.5,FALSE,incongruent,0,Inference
238,22568,2707,survey-multi-choice,13,171530,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,3,Yes,1,6,0,group2,speaker_aware,8,0,10,10,1,10,0,9,10,0.5,FALSE,incongruent,1,Inference
239,22568,1822,survey-multi-choice,15,183638,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,7,0,group2,speaker_unaware,8,0,10,10,1,10,0,9,10,0.5,TRUE,congruent,1,Inference
240,22568,3802,survey-multi-choice,17,197946,Speaker Aware,4a,"{""Q0"":""No""}",belief,4,No,0,8,0,group2,speaker_aware,8,0,10,10,1,10,0,9,10,0.5,TRUE,congruent,0,Inference
241,23235,4049,survey-multi-choice,3,39724,Speaker Aware,4a,"{""Q0"":""No""}",belief,6,No,0,1,0,group2,speaker_aware,10,0,10,8,1,10,0,9,10,0.5,TRUE,congruent,0,Inference
242,23235,2599,survey-multi-choice,5,112436,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,2,0,group2,speaker_aware,10,0,10,8,1,10,0,9,10,0.5,TRUE,congruent,0,Inference
243,23235,1788,survey-multi-choice,7,255891,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,3,0,group2,speaker_unaware,10,0,10,8,1,10,0,9,10,0.5,TRUE,congruent,1,Inference
244,23235,1417,survey-multi-choice,9,279292,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,3,Yes,1,4,0,group2,speaker_aware,10,0,10,8,1,10,0,9,10,0.5,FALSE,incongruent,1,Inference
