,subject,rt,trial_type,trial_index,time_elapsed,group,assignment,responses,knowledge,stimType,stimNum,answer,numeric_code,order,Condition,exp_inf_1,exp_inf_2,spon_1,spon_2,spon_3,rc_1,rc_2,exp_inf_mean,rc_mean,spon_agree,spon_true,rc_bins_1
543,57842,2828,survey-multi-choice,21,1064133,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,3,Yes,1,10,Speaker Unaware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
544,57842,1475,survey-multi-choice,33,1298910,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,1,Yes,1,16,Speaker Unaware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
545,58782,2383,survey-multi-choice,7,291327,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,4,Yes,1,3,Speaker Unaware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
546,58782,5902,survey-multi-choice,3,239197,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,7,No,0,1,Speaker Aware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
547,58782,2156,survey-multi-choice,5,264521,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,10,Yes,1,2,Speaker Unaware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
548,58782,1853,survey-multi-choice,15,442770,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,2,No,0,7,Speaker Aware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
549,58782,3118,survey-multi-choice,9,315485,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,16,Yes,1,4,Speaker Unaware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
550,58782,2258,survey-multi-choice,11,396164,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,1,Yes,1,5,Speaker Unaware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
551,58782,1516,survey-multi-choice,13,414882,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,12,Yes,1,6,Speaker Aware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
552,58782,4631,survey-multi-choice,19,534995,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,9,No,0,9,Speaker Aware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
553,58782,1763,survey-multi-choice,21,550828,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,6,Yes,1,10,Speaker Unaware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
554,58782,1364,survey-multi-choice,23,729896,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,11,Yes,1,11,Speaker Unaware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
555,58782,2427,survey-multi-choice,25,756452,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,3,Yes,1,12,Speaker Unaware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
556,58782,1636,survey-multi-choice,27,782905,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,14,Yes,1,13,Speaker Unaware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
557,58782,1361,survey-multi-choice,29,810574,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,13,Yes,1,14,Speaker Aware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
558,58782,1432,survey-multi-choice,31,845352,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,15,Yes,1,15,Speaker Aware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
559,58782,1304,survey-multi-choice,33,884077,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,8,No,0,16,Speaker Aware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
560,58782,1699,survey-multi-choice,17,507629,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,5,No,0,8,Speaker Aware,12,11,1,1,NA,10,10,11.5,10,TRUE,1,high
561,59529,4308,survey-multi-choice,3,302672,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,15,Yes,1,1,Speaker Unaware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
562,59529,2508,survey-multi-choice,5,332745,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,4,No,0,2,Speaker Aware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
563,59529,2763,survey-multi-choice,23,613626,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,12,Yes,1,11,Speaker Unaware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
564,59529,1683,survey-multi-choice,27,649172,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,14,Yes,1,13,Speaker Aware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
565,59529,2176,survey-multi-choice,21,591044,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,3,No,0,10,Speaker Aware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
566,59529,2291,survey-multi-choice,31,685998,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,9,Yes,1,15,Speaker Unaware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
567,59529,1623,survey-multi-choice,25,626338,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,6,Yes,1,12,Speaker Aware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
568,59529,1426,survey-multi-choice,29,670133,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,7,Yes,1,14,Speaker Unaware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
569,59529,1677,survey-multi-choice,19,566333,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,8,Yes,1,9,Speaker Unaware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
570,59529,1896,survey-multi-choice,11,469711,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,2,Yes,1,5,Speaker Unaware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
571,59529,2435,survey-multi-choice,7,403780,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,5,No,0,3,Speaker Unaware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
572,59529,1900,survey-multi-choice,33,711818,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,10,Yes,1,16,Speaker Aware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
573,59529,2821,survey-multi-choice,9,446643,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,11,No,0,4,Speaker Aware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
574,59529,2172,survey-multi-choice,17,536521,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,16,No,0,8,Speaker Aware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
575,59529,2618,survey-multi-choice,13,490967,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,1,No,0,6,Speaker Aware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
576,59529,1846,survey-multi-choice,15,512853,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,13,Yes,1,7,Speaker Unaware,12,10,1,1,NA,10,9,11,9.5,TRUE,1,high
577,59592,3453,survey-multi-choice,5,102304,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,3,No,0,2,Speaker Aware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
578,59592,6537,survey-multi-choice,7,137215,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,4,No,0,3,Speaker Aware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
579,59592,3211,survey-multi-choice,9,194704,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,8,No,0,4,Speaker Unaware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
580,59592,1966,survey-multi-choice,33,478252,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,2,No,0,16,Speaker Unaware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
581,59592,2821,survey-multi-choice,17,288246,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,9,No,0,8,Speaker Unaware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
582,59592,2008,survey-multi-choice,19,330723,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,15,Yes,1,9,Speaker Unaware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
583,59592,2324,survey-multi-choice,21,354393,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,5,Yes,1,10,Speaker Unaware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
584,59592,1846,survey-multi-choice,23,375840,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,1,No,0,11,Speaker Aware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
585,59592,1040,survey-multi-choice,25,401382,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,13,No,0,12,Speaker Unaware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
586,59592,1666,survey-multi-choice,27,417013,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,6,Yes,1,13,Speaker Aware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
587,59592,2585,survey-multi-choice,29,437187,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,11,No,0,14,Speaker Aware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
588,59592,2314,survey-multi-choice,31,460929,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,12,Yes,1,15,Speaker Unaware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
589,59592,22360,survey-multi-choice,3,85940,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,16,Yes,1,1,Speaker Aware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
590,59592,1650,survey-multi-choice,13,241054,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,10,Yes,1,6,Speaker Aware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
591,59592,2202,survey-multi-choice,15,268292,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,7,No,0,7,Speaker Unaware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
592,59592,3210,survey-multi-choice,11,221472,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,14,No,0,5,Speaker Aware,4,3,1,0,0,10,10,3.5,10,FALSE,0,high
593,59906,9961,survey-multi-choice,13,320339,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,8,No,0,6,Speaker Aware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
594,59906,3699,survey-multi-choice,11,267642,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,7,No,0,5,Speaker Aware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
595,59906,7776,survey-multi-choice,3,106982,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,12,No,0,1,Speaker Aware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
596,59906,3232,survey-multi-choice,17,398591,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,4,No,0,8,Speaker Unaware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
597,59906,3707,survey-multi-choice,19,464576,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,3,Yes,1,9,Speaker Unaware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
598,59906,6574,survey-multi-choice,9,231839,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,15,Yes,1,4,Speaker Aware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
599,59906,2501,survey-multi-choice,33,685829,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,11,Yes,1,16,Speaker Unaware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
600,59906,3342,survey-multi-choice,15,356463,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,10,Yes,1,7,Speaker Unaware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
601,59906,3856,survey-multi-choice,21,505975,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,13,No,0,10,Speaker Aware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
602,59906,4041,survey-multi-choice,23,537355,group3,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,16,No,0,11,Speaker Unaware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
603,59906,3511,survey-multi-choice,7,194205,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,1,No,0,3,Speaker Unaware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
604,59906,2359,survey-multi-choice,25,562492,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,6,Yes,1,12,Speaker Unaware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
605,59906,3241,survey-multi-choice,27,604731,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,5,No,0,13,Speaker Aware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
606,59906,13452,survey-multi-choice,5,157495,group3,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,14,No,0,2,Speaker Unaware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
607,59906,2430,survey-multi-choice,29,625609,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,2,No,0,14,Speaker Aware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
608,59906,3409,survey-multi-choice,31,653679,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,9,No,0,15,Speaker Aware,7,6,0,0,NA,9,7,6.5,8,TRUE,0,low
609,59974,2062,survey-multi-choice,17,242677,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,1,No,0,8,Speaker Aware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
610,59974,4808,survey-multi-choice,19,267885,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,12,No,0,9,Speaker Unaware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
611,59974,2326,survey-multi-choice,21,291373,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,10,No,0,10,Speaker Aware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
612,59974,3312,survey-multi-choice,11,170350,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,16,No,0,5,Speaker Aware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
613,59974,3199,survey-multi-choice,13,196173,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,2,No,0,6,Speaker Unaware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
614,59974,2639,survey-multi-choice,15,219725,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,14,No,0,7,Speaker Aware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
615,59974,3535,survey-multi-choice,9,144349,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,7,No,0,4,Speaker Unaware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
616,59974,2102,survey-multi-choice,33,398397,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,3,No,0,16,Speaker Aware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
617,59974,2502,survey-multi-choice,5,75732,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,13,No,0,2,Speaker Unaware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
618,59974,3230,survey-multi-choice,25,331302,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,11,No,0,12,Speaker Aware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
619,59974,6847,survey-multi-choice,7,121974,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,9,No,0,3,Speaker Unaware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
620,59974,1966,survey-multi-choice,23,314413,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,15,No,0,11,Speaker Unaware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
621,59974,7899,survey-multi-choice,3,48640,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,4,No,0,1,Speaker Aware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
622,59974,1844,survey-multi-choice,27,349029,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,8,No,0,13,Speaker Unaware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
623,59974,1966,survey-multi-choice,31,378749,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,5,No,0,15,Speaker Unaware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
624,59974,2472,survey-multi-choice,29,362126,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,6,No,0,14,Speaker Aware,7,11,1,1,NA,8,7,9,7.5,TRUE,1,low
625,61164,2394,survey-multi-choice,9,748216,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,16,Yes,1,4,Speaker Unaware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
626,61164,2819,survey-multi-choice,7,712237,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,5,No,0,3,Speaker Aware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
627,61164,3122,survey-multi-choice,5,689083,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,15,No,0,2,Speaker Aware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
628,61164,1060,survey-multi-choice,15,832646,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,4,Yes,1,7,Speaker Unaware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
629,61164,1592,survey-multi-choice,11,786220,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,3,No,0,5,Speaker Unaware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
630,61164,1424,survey-multi-choice,13,820169,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,9,Yes,1,6,Speaker Aware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
631,61164,1873,survey-multi-choice,25,1021485,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,6,No,0,12,Speaker Unaware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
632,61164,1536,survey-multi-choice,29,1089177,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,12,No,0,14,Speaker Aware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
633,61164,5296,survey-multi-choice,3,663394,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,11,Yes,1,1,Speaker Unaware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
634,61164,2675,survey-multi-choice,23,955942,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,2,No,0,11,Speaker Aware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
635,61164,1415,survey-multi-choice,17,863125,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,13,No,0,8,Speaker Aware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
636,61164,1899,survey-multi-choice,27,1047537,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,1,Yes,1,13,Speaker Unaware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
637,61164,1748,survey-multi-choice,31,1129191,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,10,Yes,1,15,Speaker Unaware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
638,61164,2345,survey-multi-choice,21,919704,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,8,No,0,10,Speaker Aware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
639,61164,1091,survey-multi-choice,19,876903,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,7,No,0,9,Speaker Aware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
640,61164,1962,survey-multi-choice,33,1176579,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,14,Yes,1,16,Speaker Unaware,13,13,0,0,NA,9,8,13,8.5,TRUE,0,low
641,63559,1739,survey-multi-choice,33,832543,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,3,Yes,1,16,Speaker Aware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
642,63559,1648,survey-multi-choice,31,791612,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,8,Yes,1,15,Speaker Unaware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
643,63559,1486,survey-multi-choice,25,685821,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,1,No,0,12,Speaker Aware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
644,63559,1674,survey-multi-choice,27,717517,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,7,No,0,13,Speaker Unaware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
645,63559,3038,survey-multi-choice,29,749035,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,10,Yes,1,14,Speaker Aware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
646,63559,3606,survey-multi-choice,3,297859,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,14,No,0,1,Speaker Aware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
647,63559,1663,survey-multi-choice,23,659979,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,4,No,0,11,Speaker Aware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
648,63559,2344,survey-multi-choice,21,625010,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,11,No,0,10,Speaker Aware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
649,63559,5495,survey-multi-choice,7,376841,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,15,No,0,3,Speaker Unaware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
650,63559,2039,survey-multi-choice,9,399897,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,6,No,0,4,Speaker Aware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
651,63559,2424,survey-multi-choice,5,348283,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,9,Yes,1,2,Speaker Unaware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
652,63559,2735,survey-multi-choice,19,598467,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,12,Yes,1,9,Speaker Unaware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
653,63559,1753,survey-multi-choice,15,515076,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,16,No,0,7,Speaker Aware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
654,63559,2391,survey-multi-choice,17,565506,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,5,Yes,1,8,Speaker Unaware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
655,63559,3847,survey-multi-choice,13,478153,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,2,No,0,6,Speaker Unaware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
656,63559,2240,survey-multi-choice,11,434985,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,13,Yes,1,5,Speaker Unaware,12,13,0,0,NA,10,10,12.5,10,TRUE,0,high
657,63669,2329,survey-multi-choice,7,403245,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,5,No,0,3,Speaker Unaware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
658,63669,3225,survey-multi-choice,9,468800,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,7,No,0,4,Speaker Unaware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
659,63669,1960,survey-multi-choice,11,505049,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,10,No,0,5,Speaker Aware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
660,63669,5482,survey-multi-choice,13,546713,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,11,No,0,6,Speaker Aware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
661,63669,3404,survey-multi-choice,15,617720,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,14,No,0,7,Speaker Aware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
662,63669,2620,survey-multi-choice,17,644073,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,6,No,0,8,Speaker Aware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
663,63669,2357,survey-multi-choice,19,683574,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,9,No,0,9,Speaker Unaware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
664,63669,3821,survey-multi-choice,21,738695,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,2,No,0,10,Speaker Unaware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
665,63669,1876,survey-multi-choice,23,773862,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,16,No,0,11,Speaker Aware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
666,63669,4181,survey-multi-choice,25,814130,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,4,No,0,12,Speaker Aware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
667,63669,2370,survey-multi-choice,27,838801,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,13,No,0,13,Speaker Unaware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
668,63669,9060,survey-multi-choice,3,308814,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,1,No,0,1,Speaker Aware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
669,63669,3066,survey-multi-choice,5,343199,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,3,No,0,2,Speaker Aware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
670,63669,2143,survey-multi-choice,33,956109,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,15,No,0,16,Speaker Unaware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
671,63669,3779,survey-multi-choice,29,867713,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,12,No,0,14,Speaker Unaware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
672,63669,2330,survey-multi-choice,31,910162,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,8,No,0,15,Speaker Unaware,7,7,0,0,NA,10,10,7,10,TRUE,0,high
673,63737,2391,survey-multi-choice,5,77814,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,3,Yes,1,2,Speaker Unaware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
674,63737,2955,survey-multi-choice,27,182869,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,10,Yes,1,13,Speaker Unaware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
675,63737,6116,survey-multi-choice,3,59564,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,5,Yes,1,1,Speaker Aware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
676,63737,1735,survey-multi-choice,25,172912,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,11,Yes,1,12,Speaker Unaware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
677,63737,2070,survey-multi-choice,7,92962,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,8,Yes,1,3,Speaker Aware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
678,63737,2942,survey-multi-choice,23,167219,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,6,Yes,1,11,Speaker Unaware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
